Date,Sales,Profit,TotalQuantity,NumOrders,NumCustomers,NumProducts,AvgOrderValue,Year,Month,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,IsWeekend,DayName,MonthName,DayOfYear,Sales_Lag1,Sales_Lag7,Sales_Lag14,Sales_Lag30,Sales_RollingMean7,Sales_RollingStd7,Sales_RollingMin7,Sales_RollingMax7,Sales_RollingMean14,Sales_RollingStd14,Sales_RollingMin14,Sales_RollingMax14,Sales_RollingMean30,Sales_RollingStd30,Sales_RollingMin30,Sales_RollingMax30,Sales_ExpandingMean,Sales_PctChange,Trend,Sin_DayOfYear,Cos_DayOfYear,Sin_DayOfWeek,Cos_DayOfWeek
2014-10-03,862.683,-65.4279,37,5,5,13,66.36023076923077,2014,10,4,3,40,4,0,Friday,October,276,598.144,1480.614,9338.637,22.08,1689.4101428571428,2848.80399953479,4.71,8109.07,2413.6826285714283,3285.7574756115446,4.71,10662.337000000001,2649.9073933333334,3642.883598924681,0.0,14228.428,1117.099652919708,0.4422664107639631,273,-0.9993706508539969,0.03547255575312556,-0.433883739117558,-0.9009688679024191
2014-10-04,728.7479999999999,45.0709,16,3,3,4,182.18699999999998,2014,10,5,4,40,4,1,Saturday,October,277,862.683,773.4399999999999,5335.968000000001,0.0,1683.0255714285715,2851.2479863339186,4.71,8109.07,2084.5954857142856,3200.164713250799,4.71,10662.337000000001,2674.1989933333334,3626.999179099914,0.0,14228.428,1115.6874650909092,-0.15525401566971886,274,-0.9986126020839734,0.052658056924614005,-0.9749279121818236,-0.2225209339563146
2014-10-05,191.9,46.483000000000004,7,2,2,2,95.95,2014,10,6,5,40,4,1,Sunday,October,278,728.7479999999999,490.29200000000003,2679.652,296.304,1640.3981428571426,2874.1901146563155,4.71,8109.07,1906.8989142857147,3233.476855083005,4.71,10662.337000000001,2670.71886,3629.4087514297717,0.0,14228.428,1112.3404090579709,-0.7366716615345771,275,-0.9975590477788613,0.06982797572987089,-0.7818314824680299,0.6234898018587334
2014-10-06,494.71,50.039500000000004,12,4,4,4,123.6775,2014,10,0,6,41,4,0,Monday,October,279,191.9,8109.07,1240.266,100.36,552.6324285714286,354.0383388352535,4.71,987.532,1853.6449142857143,3251.3904444411946,4.71,10662.337000000001,2683.86386,3620.4815588564225,0.0,14228.428,1110.1106963898917,1.5779572694111517,276,-0.9962102997023297,0.0869772313136861,0.0,1.0
2014-10-07,237.35999999999999,31.855999999999998,15,2,2,2,118.67999999999999,2014,10,1,7,41,4,0,Tuesday,October,280,494.71,987.532,10662.337000000001,3523.875,445.465,311.4278768708308,4.71,862.683,1109.0037,2051.0123357782118,4.71,8109.07,2574.31336,3643.8348399431716,0.0,14228.428,1106.9713053956834,-0.5202037557356836,277,-0.9945667569706337,0.1041007489354256,0.7818314824680298,0.6234898018587336
2014-10-08,147.392,60.7518,7,2,2,2,73.696,2014,10,2,8,41,4,0,Wednesday,October,281,237.35999999999999,4.71,211.96,14228.428,465.8481428571428,280.9502241407711,147.392,862.683,1104.3917,2053.2560013856105,4.71,8109.07,2104.9454933333336,2927.34321880787,0.0,10662.337000000001,1103.531953046595,-0.379036063363667,278,-0.9926289059345095,0.121193461470736,0.9749279121818236,-0.22252093395631434
2014-10-09,249.35999999999999,70.0043,6,2,2,3,83.11999999999999,2014,10,3,9,41,4,0,Thursday,October,282,147.392,598.144,354.88880000000006,4043.5879999999997,416.0218571428572,284.4832981660192,147.392,862.683,1096.8539285714285,2056.410462111501,4.71,8109.07,1978.471226666667,2922.657044840158,0.0,10662.337000000001,1100.4813389285714,0.6918150238818932,279,-0.9903973200352558,0.1382503109109819,0.43388373911755823,-0.900968867902419
2014-10-10,2049.386,169.95260000000002,42,5,5,10,204.9386,2014,10,4,10,41,4,0,Friday,October,283,249.35999999999999,862.683,1480.614,1855.2279999999998,585.5508571428571,677.3448352892955,147.392,2049.386,1137.4805000000001,2070.1477121443413,4.71,8109.07,1984.94316,2922.5896953014585,0.0,10662.337000000001,1103.8582238434165,7.21858357394931,280,-0.9878726596350429,0.15526624985999563,-0.433883739117558,-0.9009688679024191
2014-10-11,1381.164,110.6138,33,5,5,9,153.46266666666668,2014,10,5,11,41,4,1,Saturday,October,284,2049.386,728.7479999999999,773.4399999999999,127.95,678.7531428571428,742.1213225484651,147.392,2049.386,1180.8893571428573,2068.297808297136,4.71,8109.07,2026.7169600000002,2904.029064712515,0.0,10662.337000000001,1104.8415776595746,-0.3260596100490586,281,-0.9850556718215013,0.172236243027682,-0.9749279121818236,-0.2225209339563146
2014-10-12,58.53,12.877099999999999,8,2,2,3,19.51,2014,10,6,12,41,4,1,Sunday,October,285,1381.164,191.9,490.29200000000003,4904.66,659.7002857142858,758.240730128529,58.53,2049.386,1150.0492142857142,2082.557154531986,4.71,8109.07,1865.1792933333334,2873.040745823038,0.0,10662.337000000001,1101.1443636042402,-0.9576227008523246,282,-0.981947190186646,0.18915526872004093,-0.7818314824680299,0.6234898018587334
2014-10-13,2212.182,454.1033,35,4,4,11,201.10745454545452,2014,10,0,13,42,4,0,Monday,October,286,58.53,494.71,8109.07,1275.408,905.0534285714285,949.6634978416789,58.53,2212.182,728.8429285714285,712.4133086981572,4.71,2212.182,1896.4050933333335,2871.5000277402005,0.0,10662.337000000001,1105.0564679577465,36.795694515633,283,-0.9785481345802031,0.20601832032517084,0.0,1.0
2014-10-14,4525.484,1059.3591999999999,57,4,4,10,452.5484,2014,10,1,14,42,4,0,Tuesday,October,287,2212.182,237.35999999999999,987.532,5023.716,1517.6425714285713,1604.4734004832321,58.53,4525.484,981.5537857142857,1241.9404760437387,4.71,4525.484,1879.7973600000003,2854.1776263284087,0.0,10662.337000000001,1117.0579680701755,1.0457105247217457,284,-0.9748595108374125,0.22282040779479959,0.7818314824680298,0.6234898018587336
2014-10-15,206.72400000000002,-0.9321000000000002,5,2,2,3,68.908,2014,10,2,15,42,4,0,Wednesday,October,288,4525.484,147.392,4.71,133.436,1526.1185714285714,1596.1634905575597,58.53,4525.484,995.9833571428571,1230.8418738084417,58.53,4525.484,1882.2402933333333,2852.6623087608514,0.0,10662.337000000001,1113.874982167832,-0.9543200241123381,285,-0.9708824104813836,0.23955655912092708,0.9749279121818236,-0.22252093395631434
2014-10-16,194.322,91.4088,6,1,1,2,97.161,2014,10,3,16,42,4,0,Thursday,October,289,206.72400000000002,249.35999999999999,598.144,33.552,1518.2559999999999,1603.619045018675,58.53,4525.484,967.1389285714286,1245.5264287339992,58.53,4525.484,1887.5992933333332,2849.2185460986975,0.0,10662.337000000001,1110.6709648083622,-0.05999303419051494,286,-0.9666180104000972,0.2562218218071163,0.43388373911755823,-0.900968867902419
2014-10-17,136.068,-36.838,10,2,2,3,45.356,2014,10,4,17,42,4,0,Friday,October,290,194.322,2049.386,862.683,820.523,1244.9248571428568,1660.0672398096058,58.53,4525.484,915.2378571428571,1265.197608495639,58.53,4525.484,1864.784126666667,2860.774777382818,0.0,10662.337000000001,1107.2869267361111,-0.2997807762373792,287,-0.9620675724981452,0.27281126433401914,-0.433883739117558,-0.9009688679024191
2014-10-18,3134.916,606.1102,39,4,4,9,348.324,2014,10,5,18,42,4,1,Saturday,October,291,136.068,1381.164,728.7479999999999,0.0,1495.4608571428573,1809.6531366118434,58.53,4525.484,1087.107,1394.7172696778803,58.53,4525.484,1969.281326666667,2847.5347030838357,4.71,10662.337000000001,1114.3029442906573,22.0393332745392,288,-0.957232443323312,0.28931997761869527,-0.9749279121818236,-0.2225209339563146
2014-10-19,641.104,124.5477,27,3,3,7,91.58628571428572,2014,10,6,19,42,4,1,Sunday,October,292,3134.916,58.53,191.9,9338.637,1578.685714285714,1744.7892691433672,136.068,4525.484,1119.193,1377.600515780033,58.53,4525.484,1679.3635600000002,2491.919667859239,4.71,10662.337000000001,1112.6712237931035,-0.7954956368846885,289,-0.9521140536681102,0.3057430764672831,-0.7818314824680299,0.6234898018587334
2014-10-20,1501.104,-65.9838,20,3,3,8,187.638,2014,10,0,20,43,4,0,Monday,October,293,641.104,2212.182,494.71,5335.968000000001,1477.103142857143,1722.314615517855,136.068,4525.484,1191.0782857142858,1368.7364591084956,58.53,4525.484,1551.53476,2394.325617224794,4.71,10662.337000000001,1114.006044329897,1.3414360228605653,290,-0.9467139181463862,0.3220757010206104,0.0,1.0
2014-10-21,1356.602,26.062300000000015,20,3,3,6,226.10033333333334,2014,10,1,21,43,4,0,Tuesday,October,294,1501.104,4525.484,237.35999999999999,2679.652,1024.4057142857143,1086.7041725133133,136.068,3134.916,1271.0241428571428,1341.1549041161406,58.53,4525.484,1507.4330933333333,2384.996647444477,4.71,10662.337000000001,1114.8368523972604,-0.09626381649772431,291,-0.9410336347451197,0.3383130181923076,0.7818314824680298,0.6234898018587336
2014-10-22,223.808,23.303199999999997,8,2,2,2,111.904,2014,10,2,22,43,4,0,Wednesday,October,295,1356.602,206.72400000000002,147.392,1240.266,1026.8462857142856,1084.578825387,136.068,3134.916,1276.4824285714287,1336.3771219201267,58.53,4525.484,1473.55116,2396.1170946259554,4.71,10662.337000000001,1111.7957982935154,-0.8350230944669107,292,-0.9350748843515574,0.3544502230989869,0.9749279121818236,-0.22252093395631434
2014-10-23,0.0,0.0,0,0,0,0,0.0,2014,10,3,23,43,4,0,Thursday,October,296,223.808,194.322,249.35999999999999,10662.337000000001,999.086,1111.5896683584613,0.0,3134.916,1258.671,1352.6820936778886,0.0,4525.484,1118.1399266666667,1665.5535506041267,0.0,8109.07,1108.0141799319726,-1.0,293,-0.9288394302558068,0.3704825404820963,0.43388373911755823,-0.900968867902419
2014-10-24,56.49,18.5592,8,3,3,3,18.830000000000002,2014,10,4,24,43,4,0,Friday,October,297,0.0,136.068,2049.386,211.96,987.7177142857142,1122.242697329702,0.0,3134.916,1116.3212857142858,1367.846588748821,0.0,4525.484,1112.9575933333333,1668.709217018422,0.0,8109.07,1104.4496911864405,0.0,294,-0.9223291176290545,0.3864052261209853,-0.433883739117558,-0.9009688679024191
2014-10-25,103.882,9.4491,10,2,2,3,34.62733333333333,2014,10,5,25,43,4,1,Saturday,October,298,56.49,3134.916,1381.164,354.88880000000006,554.7128571428572,634.4058477250584,0.0,1501.104,1025.086857142857,1391.220143093163,0.0,4525.484,1104.5907,1673.264290483584,0.0,8109.07,1101.0693949324325,0.8389449460081431,295,-0.9155458729775467,0.40221356823680365,-0.9749279121818236,-0.2225209339563146
2014-10-26,447.88,41.592,9,1,1,2,223.94,2014,10,6,26,43,4,1,Sunday,October,299,103.882,641.104,58.53,1480.614,527.1094285714287,634.2240485671391,0.0,1501.104,1052.8975714285714,1374.1997061608063,0.0,4525.484,1070.1662333333334,1675.8828069121791,0.0,8109.07,1098.8701040404042,3.3114302766600563,296,-0.9084917035725082,0.41790288888678667,-0.7818314824680299,0.6234898018587334
2014-10-27,22.32,7.6626,5,1,1,2,11.16,2014,10,0,27,44,4,0,Monday,October,300,447.88,1501.104,2212.182,773.4399999999999,315.85457142857143,484.2842660472183,0.0,1356.602,896.4788571428572,1356.6116491879573,0.0,4525.484,1045.1289,1686.0486506863936,0.0,8109.07,1095.2575197986575,-0.9501652228275431,297,-0.9011686968561569,0.4334685453485363,0.0,1.0
2014-10-28,1510.5819999999999,93.4282,19,2,2,6,251.76366666666664,2014,10,1,28,44,4,0,Tuesday,October,301,22.32,1356.602,4525.484,490.29200000000003,337.8517142857143,539.7559325737068,0.0,1510.5819999999999,681.1287142857143,898.002995285619,0.0,3134.916,1079.1385666666667,1684.7607463606741,0.0,8109.07,1096.6465648829433,66.67840501792114,298,-0.8935790198239952,0.4489059314938798,0.7818314824680298,0.6234898018587336
2014-10-29,2813.8120000000004,378.5486,10,2,2,3,937.9373333333334,2014,10,2,29,44,4,0,Wednesday,October,302,1510.5819999999999,223.808,206.72400000000002,8109.07,707.8522857142858,1072.9312814400148,0.0,2813.8120000000004,867.3492857142857,1049.582579341728,0.0,3134.916,902.6299666666667,1098.0961861735993,0.0,4525.484,1102.3704496666667,0.8627337013151226,299,-0.8857249183835637,0.4642104791518923,0.9749279121818236,-0.22252093395631434
2014-10-30,0.0,0.0,0,0,0,0,0.0,2014,10,3,30,44,4,0,Thursday,October,303,2813.8120000000004,0.0,194.322,987.532,707.8522857142858,1072.9312814400148,0.0,2813.8120000000004,853.4691428571429,1060.3968241306252,0.0,3134.916,869.7122333333334,1110.1982888283972,0.0,4525.484,1098.7080893687707,-1.0,300,-0.8776087166898392,0.4793776594606945,0.43388373911755823,-0.900968867902419
2014-10-31,5362.026,-48.10749999999993,83,5,5,19,282.2118947368421,2014,10,4,31,44,4,0,Friday,October,304,0.0,56.49,136.068,4.71,1465.786,2005.114491198929,0.0,5362.026,1226.7518571428573,1580.637633446512,0.0,5362.026,1048.2894333333334,1367.3486375126524,0.0,5362.026,1112.8250360927152,0.0,301,-0.8692328164574792,0.49440298420761813,-0.433883739117558,-0.9009688679024191
2014-11-01,4732.08,663.3641,81,9,9,20,236.60399999999998,2014,11,5,1,44,4,1,Saturday,November,305,5362.026,103.882,3134.916,598.144,2126.957142857143,2231.470657252988,0.0,5362.026,1340.8349999999998,1774.6814399235438,0.0,5362.026,1186.0873,1520.1821699467744,0.0,5362.026,1124.7697719471946,-0.11748283204893073,302,-0.8605996962501181,0.5092820071573356,-0.9749279121818236,-0.2225209339563146
2014-11-02,2126.37,286.5754,49,6,6,11,193.3063636363636,2014,11,6,2,44,4,1,Sunday,November,306,4732.08,447.88,641.104,862.683,2366.7414285714285,2107.7235955895385,0.0,5362.026,1446.9254285714285,1774.0283153819457,0.0,5362.026,1228.2102000000002,1528.3975394400652,0.0,5362.026,1128.0645095394739,-0.5506479180402699,303,-0.8517119107469189,0.5240103253675756,-0.7818314824680299,0.6234898018587334
2014-11-03,2784.163,-108.22129999999999,52,8,8,14,198.8687857142857,2014,11,0,3,45,4,0,Monday,November,307,2126.37,22.32,1501.104,728.7479999999999,2761.2904285714285,1836.8105995706865,0.0,5362.026,1538.5725,1809.8230775010072,0.0,5362.026,1296.7240333333334,1551.1361173767182,0.0,5362.026,1133.4943406557377,0.30935020716056005,304,-0.8425720899866032,0.5385835804920232,0.0,1.0
2014-11-04,6693.7480000000005,2443.392,50,6,6,15,446.2498666666667,2014,11,1,4,45,4,0,Tuesday,November,308,2784.163,1510.5819999999999,1356.602,191.9,3501.7427142857146,2247.417144858406,0.0,6693.7480000000005,1919.7972142857143,2271.7164579317996,0.0,6693.7480000000005,1513.4523000000002,1822.018317115792,0.0,6693.7480000000005,1151.6651042483659,1.4042227412690997,305,-0.8331829385891785,0.5529974600700271,0.7818314824680298,0.6234898018587336
2014-11-05,1694.564,-61.611599999999996,31,4,4,8,211.8205,2014,11,2,5,45,4,0,Wednesday,November,309,6693.7480000000005,2813.8120000000004,223.808,494.71,3341.850142857143,2342.3275366945195,0.0,6693.7480000000005,2024.8512142857144,2220.68744437941,0.0,6693.7480000000005,1553.4474333333335,1812.0263846619007,0.0,6693.7480000000005,1153.4335045602606,-0.7468437712324993,306,-0.8235472349556007,0.5672476988027229,0.9749279121818236,-0.22252093395631434
2014-11-06,43.68,20.9664,6,1,1,1,43.68,2014,11,3,6,45,4,0,Thursday,November,310,1694.564,0.0,0.0,237.35999999999999,3348.090142857143,2331.976310831097,43.68,6693.7480000000005,2027.9712142857145,2217.652363889425,0.0,6693.7480000000005,1546.9914333333334,1817.214713322063,0.0,6693.7480000000005,1149.8304087662339,-0.9742234580694503,307,-0.8136678304455991,0.5813300798152042,0.43388373911755823,-0.900968867902419
2014-11-07,1449.142,155.4863,57,6,6,14,103.51014285714287,2014,11,4,7,45,4,0,Friday,November,311,43.68,5362.026,56.49,147.392,2789.1067142857146,2235.751558362313,43.68,6693.7480000000005,2127.4463571428573,2152.7002170121755,0.0,6693.7480000000005,1590.3831,1798.0834715659853,0.0,6693.7480000000005,1150.7990546925566,32.17632783882784,308,-0.8035476485339116,0.5952404359043674,-0.433883739117558,-0.9009688679024191
2014-11-08,333.576,25.0182,3,1,1,1,333.576,2014,11,5,8,45,4,1,Saturday,November,312,1449.142,4732.08,103.882,249.35999999999999,2160.7490000000003,2216.685294322796,43.68,6693.7480000000005,2143.8530714285716,2136.9087404134684,0.0,6693.7480000000005,1593.1903,1795.9821601867836,0.0,6693.7480000000005,1148.1628512903226,-0.7698113780430075,309,-0.7931896839451843,0.6089746507720486,-0.9749279121818236,-0.2225209339563146
2014-11-09,1574.094,222.6886,36,2,2,7,224.87057142857142,2014,11,6,9,45,4,1,Sunday,November,313,333.576,2126.37,447.88,2049.386,2081.852428571429,2227.912762164898,43.68,6693.7480000000005,2224.2969285714285,2088.8095668522847,0.0,6693.7480000000005,1577.3472333333334,1793.914288314027,0.0,6693.7480000000005,1149.532404823151,3.718846679617238,310,-0.7825970017677834,0.6225286602431057,-0.7818314824680299,0.6234898018587334
2014-11-10,2002.556,436.6331,49,2,2,12,166.87966666666668,2014,11,0,10,46,4,0,Monday,November,314,1574.094,2784.163,22.32,1381.164,1970.194285714286,2206.3297824548304,43.68,6693.7480000000005,2365.7423571428576,1993.0842276618462,0.0,6693.7480000000005,1598.0603,1795.1579456106876,0.0,6693.7480000000005,1152.2664548076923,0.2721959425548919,311,-0.7717727365467836,0.6358984534680745,0.0,1.0
2014-11-11,8114.548,-449.5310999999999,93,9,9,26,312.098,2014,11,1,11,46,4,0,Tuesday,November,315,2002.556,6693.7480000000005,1510.5819999999999,58.53,2173.1657142857143,2719.0711564332364,43.68,8114.548,2837.454214285714,2493.735221552609,0.0,8114.548,1866.5942333333332,2128.5118132894977,0.0,8114.548,1174.5101658146966,3.052095422050619,312,-0.7607200913564104,0.6490800741100398,0.7818314824680298,0.6234898018587336
2014-11-12,1054.7612,79.634,35,5,5,11,95.88738181818181,2014,11,2,12,46,4,0,Wednesday,November,316,8114.548,1694.564,2813.8120000000004,2212.182,2081.765314285714,2748.4352683936177,43.68,8114.548,2711.8077285714285,2538.923401386901,0.0,8114.548,1828.01354,2132.5175466204137,0.0,8114.548,1174.1287996815286,-0.8700160255383295,313,-0.7494423368521954,0.6620696215153815,0.9749279121818236,-0.22252093395631434
2014-11-13,0.0,0.0,0,0,0,0,0.0,2014,11,3,13,46,4,0,Thursday,November,317,1054.7612,43.68,0.0,4525.484,2075.525314285714,2753.87790396123,0.0,8114.548,2711.8077285714285,2538.923401386901,0.0,8114.548,1677.1640733333334,2094.8534742991774,0.0,8114.548,1170.4014066666666,-1.0,314,-0.7379428103031386,0.6748632518680403,0.43388373911755823,-0.900968867902419
2014-11-14,1034.73,308.90680000000003,37,5,5,8,129.34125,2014,11,4,14,46,4,0,Friday,November,318,0.0,1449.142,5362.026,206.72400000000002,2016.3236,2773.969057402478,0.0,8114.548,2402.715157142857,2453.4295347990287,0.0,8114.548,1704.7642733333334,2080.21547029538,0.0,8114.548,1169.972066772152,0.0,315,-0.7262249146041543,0.6874571793269664,-0.433883739117558,-0.9009688679024191
2014-11-15,1780.822,400.0781,29,4,4,8,222.60275,2014,11,5,15,46,4,1,Saturday,November,319,1034.73,333.576,4732.08,194.322,2223.0730285714285,2679.988501945262,0.0,8114.548,2191.9110142857144,2363.0128647007514,0.0,8114.548,1757.6476066666667,2060.56608552125,0.0,8114.548,1171.899038170347,0.7210499357320266,316,-0.7142921172691032,0.699847677146407,-0.9749279121818236,-0.2225209339563146
2014-11-16,1355.9285,137.5582,36,5,5,10,135.59285,2014,11,6,16,46,4,1,Sunday,November,320,1780.822,1574.094,2126.37,136.068,2191.9065285714287,2690.0432655195646,0.0,8114.548,2136.8794785714285,2373.604204326459,0.0,8114.548,1798.3096233333333,2039.39055317609,0.0,8114.548,1172.4777471698112,-0.23859403129566004,317,-0.7021479494046978,0.7120310787787131,-0.7818314824680299,0.6234898018587334
2014-11-17,11544.274,1954.1346,58,7,7,13,888.0210769230769,2014,11,0,17,47,4,0,Monday,November,321,1355.9285,2002.556,2784.163,3134.916,3555.0090999999998,4431.752474633513,0.0,11544.274,2762.601692857143,3462.3320244368615,0.0,11544.274,2078.621556666667,2700.2832715333966,0.0,11544.274,1204.991215047022,7.513925328658553,318,-0.6897960046655887,0.7240037789593305,0.0,1.0
2014-11-18,3406.855,-347.5227,76,9,9,20,170.34275,2014,11,1,18,47,4,0,Tuesday,November,322,11544.274,8114.548,6693.7480000000005,641.104,2882.4815285714285,3956.199381875951,0.0,11544.274,2527.8236214285716,3282.003612391994,0.0,11544.274,2170.8132566666663,2696.7229839768906,0.0,11544.274,1211.872039375,-0.7048878950724835,319,-0.6772399381909491,0.7357622347736527,0.7818314824680298,0.6234898018587336
2014-11-19,7226.086,1979.1982,51,7,7,13,555.8527692307692,2014,11,2,19,47,4,0,Wednesday,November,323,3406.855,1054.7612,1694.564,1501.104,3764.0993571428576,4163.225302776882,0.0,11544.274,2922.9323357142857,3499.7133452781795,0.0,11544.274,2361.6459899999995,2846.12191547489,0.0,11544.274,1230.607908411215,1.121043014745271,320,-0.6644834655228552,0.7473029667054296,0.9749279121818236,-0.22252093395631434
